geneSymbol logFC P.Value adj.P.Val
Adora1 0.475206569430807 0.00355326971379058 0.00650747308990737
Pramef8 0.297525037774972 0.00355664355767652 0.0065126600854363
Polr3gl -0.307844285984802 0.00355931531154921 0.00651656008242681
Trappc8 0.229358467006498 0.00356794122470558 0.00653135838439406
Cfl2 0.190465567082847 0.00357805268476374 0.00654879448265692
Ctso 0.223222482021107 0.00357855538840238 0.00654879448265692
A930005H10Rik -0.43755540169771 0.00358250460921316 0.00655502403009559
1810074P20Rik 0.46635209583848 0.00359153288707167 0.00657054358238808
Gstp1 -0.88160961631956 0.00359739838144242 0.00658027312699196
Tspan17 0.244143509488981 0.00359835612278902 0.0065810141273822
Ptk2b -0.299587557454299 0.00359889803756053 0.0065810141273822
Lrrn4 0.410464465609043 0.00361125050791296 0.00660259804738533
Ccdc68 0.269087078509394 0.00361496596886188 0.00660838640552815
1700037H04Rik 0.283171789839801 0.00362924507120979 0.00663348107330866
Dcdc2a -0.219625289224197 0.00363289244913813 0.00663913855636565
Ppox 0.292588508203353 0.00364223575260998 0.00665520208556982
Pigx -0.210715014863292 0.00364327880762539 0.00665609657576653
Fam83h 0.230128437465416 0.00364730688395872 0.00666244345733004
Kifc3 0.345791529159901 0.00364849264225461 0.00666359720885658
Fam96b 0.248333107271641 0.00364975247961009 0.00666488588721509
Zfp758 0.249682835868826 0.00366379012458063 0.00668950444094778
Gfod1 -0.29628035976617 0.00367061202645464 0.00670094270807911
Rundc1 0.183058802252471 0.00367839107446446 0.00671412457049713
Dlg3 -0.236797387321211 0.00368558976901384 0.00672624328007154
Mrpl28 0.290726272845178 0.00368720096555534 0.00672816261165447
Hmgcs2 -0.452667445638941 0.00368982955546632 0.00673191039552646
Phf20l1 0.594744527985055 0.00369037449707363 0.00673191039552646
Psmg2 0.338989684157336 0.00369683359283322 0.00674267009765197
Tbccd1 0.488820380756203 0.0037050135977526 0.00675656483363284
Atf7 -0.454463343707812 0.00371018836251305 0.00676497574817581
Hist2h3b -0.345975405462259 0.00371395153756222 0.00677081067907605
Aldoa 0.311322134791996 0.00371707752944096 0.00677548238464871
Asl -0.719711184275359 0.00371851189088084 0.00677706964047319
Gm8898 0.490425211295736 0.00372011342433109 0.00677896104373108
BC023105 -0.692543648978193 0.00372270910924467 0.00678266318767685
Epn2 0.195621304260918 0.00373201224818061 0.00679858313655079
Zyx 0.413693924856462 0.00374640983602807 0.00682377738234438
Wdr45 -0.261301924010328 0.00375266377657077 0.00683413325961889
Dbi -0.270536562382755 0.0037534295143748 0.00683449271810373
Zfp295 0.282102480000457 0.00375705691781659 0.00684006198890908
Dnajc4 0.238315715746844 0.00375932688538952 0.00684315861289872
Tmtc2 0.281726728157205 0.00376332355463617 0.00684939696450734
Vma21 0.175762898576092 0.00376466548635494 0.006850802432418
Prnp -0.318605786377163 0.00376656089885708 0.00685321452697176
2810046L04Rik 0.266617667893278 0.00377765373245111 0.00687235796259071
Hmbox1 0.180236854028908 0.00378353872790189 0.00688202287142946
Mgst3 0.434267663947478 0.0037934608531052 0.00689902703547944
Zfp120 -0.224101994144187 0.00379898842577778 0.00690803505519096
Evi5l 0.186102527817471 0.00381552680054626 0.00693705923443738
Polr2h 0.285288558913103 0.00381937406696576 0.00694300425627563
Arl4a -0.393083694499062 0.00383184426435183 0.00696462020538554
Il1r1 1.79747460525206 0.00383341150179524 0.00696641579402868
Ccdc124 0.309781564004326 0.00384039636629796 0.006978054745351
Pgm2l1 0.198049889630981 0.00384158065219024 0.00697915203846315
Mcts1 -0.23788293267848 0.00386230477810411 0.00701574244058942
Bmp7 0.199590635616986 0.00386510563594502 0.00701976971337244
Zfp266 0.28295666939668 0.00386608342929703 0.00702048523668027
Gm10033 0.263466293295541 0.00386711068477421 0.00702129034945038
Mtif2 0.19638879455634 0.00387148377612389 0.00702816914370316
Zbtb1 0.175896007926433 0.0038978974211066 0.0070749276615426
Serpina3i 0.230009310199187 0.00389841752061383 0.0070749276615426
Gls 0.186736827238722 0.00389944787630482 0.00707572969859143
Gatad2b 0.443694949885394 0.00390978973417728 0.00709342509859412
Neo1 0.217249484787641 0.00391308865329263 0.00709833927528192
Brpf1 0.340941744923862 0.0039205802388676 0.0071108563155932
Kirrel 0.192426016598078 0.00392373030109857 0.00711549643654204
Snrnp35 0.48295062202013 0.00392486311836203 0.00711647753291668
Rab7 0.173634657451823 0.00395472902838162 0.00716954870590818
Rps4x 0.211708822085026 0.00395581665876276 0.00717043945155596
Zcchc6 -0.237806411503993 0.00396594495918838 0.00718771486574835
Gm14435 0.437035578060077 0.00397338660435253 0.00720011662407161
S100a8 0.967321656847147 0.00397501459431353 0.00720198139168602
Fam89a -1.05531863953489 0.00397599053467627 0.00720212973017757
Podn -0.21331541051462 0.00397629432670677 0.00720212973017757
Tpra1 0.203628219014272 0.00399520083211408 0.0072352846394837
Gm10110 0.213066448989977 0.00399657974053688 0.00723580502763057
Chrd 0.230027235177366 0.00399669164187295 0.00723580502763057
Tnfrsf21 0.493793314529744 0.00400528859429293 0.00725027778810365
Tmem161b 0.295431981960591 0.00400667377486424 0.00725082803346374
Ak3l2-ps 0.361018450321701 0.00400679852660013 0.00725082803346374
Surf1 -0.199808304201537 0.00402684540753929 0.00728600903184773
Akap10 0.19552826623082 0.00403332167637777 0.00729662902940314
Ndufa3 -0.417320484122391 0.00405118797007357 0.00732784827619355
Zfp846 0.188681136298567 0.00405896827764801 0.007340817196378
Slc25a14 0.23099955688831 0.00406107528738603 0.00734352335801759
Lats2 0.295824932089005 0.00406203617712517 0.00734415652231698
6030458C11Rik 0.236445889048917 0.00406308139000652 0.00734494192946909
Ddx54 0.211604468185705 0.00407378868552484 0.00736319088282522
Tuft1 0.52487492719163 0.00407951388196145 0.00737243078307581
Ddx31 0.242914955215459 0.00408515516554658 0.0073815162833505
Baat1 0.195300797299296 0.00408978585734329 0.00738877327742685
Slc43a1 0.403096790111309 0.00409175202216765 0.00739121497169385
Acot4 0.473093563625867 0.00409493696104797 0.00739506398238733
Fkbp14 0.270309853536409 0.0040951127699557 0.00739506398238733
Oasl1 -0.44542996854126 0.00409814907757088 0.00739943583450299
Wdr26 0.322921030709952 0.00410153314352475 0.00740354988483017
Hlx -0.323536462684326 0.00410165898816953 0.00740354988483017
Gtpbp3 0.228873576048082 0.00410359786858525 0.00740593792131736
Gm12669 0.245937185897692 0.00410743681450175 0.00741175385569982
Kdm1b 0.246938169566557 0.00410821902785899 0.00741205308477185
A230051G13Rik 0.338722213163335 0.00411890620420539 0.00743022008784425
BC051226 -0.319241282663939 0.0041271724229249 0.00744401505709793
Tanc2 0.16677116663032 0.00413535794836111 0.00745766036728289
D15Ertd621e 0.192557745952837 0.00414175954671661 0.00746808495265666
Zfp764 0.258054863399242 0.00414492524944175 0.00747267258238936
Armcx1 0.198914958667657 0.00415857721145609 0.00749616114042265
Pllp -0.374760461532189 0.0041612922902281 0.00749993102367999
Il22ra1 0.513489588656859 0.00417749315603872 0.00752800167861017
Nat15 -0.234024722863523 0.0041782457275348 0.00752822967839467
Plekhb2 0.276680181410527 0.00418004585842921 0.00753034478615898
Fam203a 0.252061534481159 0.00418499396982353 0.0075381294917807
2610001J05Rik 0.315787450493285 0.00419367596980164 0.00755263644404144
Insig2 -0.546898337257669 0.00419976730428956 0.00756247406919466
Arl13b 0.36397621248026 0.00421737536736672 0.00759304368806479
Gm14017 0.420106795900616 0.00422711926345678 0.00760831268290109
Spns1 0.195762619063119 0.00422712158290746 0.00760831268290109
Zfpm1 0.41881927046412 0.00422957928286144 0.00761159695845687
Rps27 -0.463314940917544 0.00423036360497624 0.00761186927275763
Gps2 0.266282348208717 0.00423649839941678 0.00762176739272692
Slc35b3 0.302051492294778 0.00424912664586991 0.00764334299425365
Crip1 0.620017860351232 0.00425708491861139 0.00765651303414628
Zfp125 0.560781427863915 0.00426356320738923 0.00766546424642389
Prdm15 0.212000289145727 0.00426391394506722 0.00766546424642389
Rbm22 0.249443548859046 0.00426397424900868 0.00766546424642389
C78339 0.183431674147059 0.00427497192402798 0.00768408630589483
Eapp 0.164050044037947 0.00429391221626658 0.00771697719333518
Pura 0.187018024481074 0.00429509202919059 0.00771715674992189
Chsy1 0.25517914245552 0.00429529564467586 0.00771715674992189
Dusp5 0.277707502067519 0.004301844894115 0.00772776887537091
Serpinb6a 0.309886454476071 0.00431814248135747 0.00775588698107895
S1pr5 0.420573975133229 0.00434261056426102 0.00779866965878715
4933427D14Rik 0.2012269639607 0.00434350162971294 0.00779910513622488
Klhl17 -0.449974300413693 0.00435095357101471 0.0078113193029937
Oplah 0.396086000592204 0.00435323479469346 0.00781424815736511
Prex2 0.197980828809744 0.0043545809557471 0.00781549790938191
Ccdc107 -0.339469143458943 0.00435986950963676 0.0078238219449906
Gatsl3 0.288842951348467 0.00436421365822147 0.00783044900628367
Sh3bp1 0.186410385146406 0.00437444157116895 0.00784762940374559
D930016D06Rik 0.289600315465443 0.00437661801442657 0.00785036271233286
Coq2 0.203130782119651 0.00437810291029358 0.00785185495843106
Mapk14 0.244723974074233 0.00438364341394634 0.00786061915489186
Thtpa -0.267021206689738 0.00438882847640675 0.00786874346634728
Prss8 -0.372941850790641 0.00439247935415442 0.00787311281190443
Dpf2 0.254362041346602 0.00439257495676231 0.00787311281190443
Mlh3 0.225295219010545 0.00441120822746929 0.00790533218112044
Fndc4 0.325847662732008 0.0044135545630618 0.00790835845936793
S1pr2 0.441656334199077 0.00441471906364645 0.00790926649886004
Trak1 0.328522144321922 0.00441771913355403 0.0079134623239963
2210408I21Rik 0.160003679616508 0.00441864721893234 0.00791394590522213
Plg 0.246031173709468 0.00443081089155736 0.00793454966060719
Rpl17-ps5 -0.218341193570753 0.00444175926530953 0.00795297128727622
Rbpj 0.239128365034548 0.00444594552803148 0.00795928166958143
Whsc2 0.257612613682076 0.00445699750320443 0.0079778795736876
Mapk7 0.169144948115607 0.00445800671957259 0.00797849840792683
Ppm1a 0.181070262278924 0.00446406733253532 0.00798815620144899
Gm7536 -0.269223266893992 0.00446804298606521 0.00799408077777625
Bcor 0.375985480481364 0.00447419870027135 0.00800390350651041
Crat 0.405522901823372 0.00448691820479535 0.00802460105752973
Apoa1bp -0.282568986539538 0.00448710332730394 0.00802460105752973
Phlpp2 0.223852736246193 0.00450227930600095 0.00805054403786788
Sun1 0.229663587951626 0.00452006760403366 0.00808114970837122
Gm6158 0.306823492112547 0.00452514020065732 0.00808901604175774
Ears2 0.327852015737476 0.00453140701909364 0.00809901447749718
Gal3st1 0.197142022931012 0.00453902953965716 0.00811143263700064
Cfp 0.515828582410707 0.00454305713884849 0.00811742378820997
2310067B10Rik 0.229987580360405 0.00455608511331309 0.00813949242127319
Pgrmc1 -0.258696317804549 0.00455692588213934 0.008139785165289
Cdk6 0.283985556348401 0.00458436491224459 0.00818758177183146
Egfr 0.769322573026314 0.00458721906884265 0.00819146262293331
Zfp644 0.208951018222884 0.00459336142353348 0.00820036422908241
Pacsin2 0.225736391835955 0.00459356785422862 0.00820036422908241
Ptprk 0.299496817518066 0.00460157970221621 0.00821344751657264
Snapc4 0.304829218482435 0.00460751440441429 0.00822281993367199
Gm10116 0.486865551356538 0.00461041887653591 0.00822678245887288
Ttll5 0.159105429566033 0.00461331371093083 0.0082307266133447
Fam175b 0.178766582531831 0.00462368801097903 0.00824657445533912
Hspa1b 1.08081036181921 0.00462419999054457 0.00824657445533912
Htra2 0.229640840718041 0.00462425376734734 0.00824657445533912
Trp53bp1 0.179386800995648 0.00462562291375133 0.0082477929326601
Mrps2 0.172018611186502 0.00463129780818753 0.00825668734521202
Rtn4rl2 0.282336733548407 0.00463409606559136 0.00826045140657221
1300010F03Rik 0.281470836064458 0.00464127212861935 0.00827201679956243
Atg7 -0.395442529745417 0.0046420418249104 0.00827216255846881
Slc25a24 0.330878516127831 0.00465232494509066 0.00828925877385022
Ccdc162 -0.375139660661915 0.0046581977373199 0.00829849300611435
Tchp 0.22261360535527 0.0046847468458749 0.00834357227781033
Atg4b 0.230482299509284 0.00468488981453433 0.00834357227781033
Fuz -0.209058981462791 0.00468676239481299 0.00834567122725103
Mpst -0.367147558584334 0.00469132321204022 0.00835255576321938
Cd14 0.980880806842665 0.00469421169698822 0.00835646123705157
Edem2 0.510983954853182 0.0046975363880663 0.00836114195774087
Rsl1 0.268580796470295 0.00469929410335152 0.00836303264655942
Zfp329 0.198103046656805 0.00471974756342909 0.00839818947177194
Pfn2 0.259844578992535 0.00475420073329176 0.00845824290839376
Mudeng 0.198787456029362 0.00476127625366339 0.00846957795122815
Bcam 0.357483441924932 0.00476589100257254 0.00847653295458288
Adat1 0.208696018106104 0.0047668728542338 0.00847702544693308
Slc39a7 0.356910322195688 0.0047684401873103 0.00847855881301292
Tk1 0.558265749516814 0.00477067327906914 0.00848127530762957
Creb3 0.329045634158861 0.00477317750931054 0.00848447295631327
Tgfb1 0.28846063933898 0.00477757396831915 0.00849103265874043
Il11ra2 -0.198523776159858 0.00479075759913737 0.00851320527998032
Acot3 0.925233542620357 0.00480134270379556 0.00852965141848671
Dnajc1 0.154823562612086 0.00480143122259763 0.00852965141848671
Gm15431 0.34437951909537 0.00481073174920298 0.00854491126797131
Tmem50a -0.290546467010577 0.00481167792010294 0.00854532963952708
Ostf1 0.161441258345616 0.0048216877347495 0.0085617568196276
Hnf1a 0.291278446475065 0.00482235167894701 0.0085617568196276
Fut8 0.415292117944045 0.00482803951617889 0.00857058978182037
Napg 0.216988614328766 0.00483054490537141 0.00857377158481051
Cnpy2 -0.257002728295349 0.00483547065357157 0.00858124772863018
Gm5908 -0.308411417089427 0.00483650606224267 0.00858181871011777
Flad1 -0.295873715703596 0.00483893703099827 0.00858486541719596
Rpn1 0.539947144895468 0.00484309853473196 0.00859098095296531
Ccdc85c 0.3264829683344 0.00484402871519188 0.00859136361359622
Gm14633 -0.200014170424823 0.00486323905021274 0.00862416304067367
Hsp90ab1 0.309334504856381 0.00488442481668859 0.00866045538494255
Tle6 0.222105724788823 0.00488738293532659 0.00866442279187709
Atp5h -0.251571496581074 0.00489753833199568 0.00868114658641628
Gm5805 -0.629456551674271 0.00489838372092829 0.0086813654007609
Tfb1m 0.304180358396265 0.00490122288627174 0.00868511718352751
Ccr5 0.338813603431173 0.00490423521347913 0.00868917466363438
Cd3eap 0.237529712409773 0.00491528925404778 0.00870747691218688
C1qbp -0.2861508561607 0.00491893942874751 0.00871225701615995
Crp 0.417944892577686 0.00491943660205622 0.00871225701615995
2810055F11Rik -0.259706238882518 0.0049473201448478 0.00876034821702177
BC067068 -0.163076234031716 0.00495127499464869 0.00876606033725713
Ppargc1b -0.433976124761079 0.00495751650978556 0.00877581864127358
Yeats4 0.236686096781219 0.00496257341604958 0.00878347738121817
Commd10 0.244136076672789 0.0049829306654744 0.00881821063316109
Nsmce2 0.213686332759544 0.00499587363987393 0.00883981467326134
Son 0.425495284559537 0.00499882132470458 0.00884372906128772
Zxda 0.195844739353677 0.00501443334509305 0.00887004427401352
Zbtb6 0.244143705052422 0.00501877793337786 0.00887642368714057
Fkbp11 1.11232250849585 0.00502316153479897 0.00888287021411141
Ablim1 0.275141710449482 0.00502651174520106 0.00888748768358224
Gm13657 0.228208100774425 0.00503120246014078 0.00889447362293338
Rdh5 0.238270877898984 0.00503848588765499 0.00890604039380439
Dpy19l3 0.415276628195934 0.00504881056454503 0.0089224226589094
Gm11437 -0.397374101716082 0.00504923793712087 0.0089224226589094
Gm8759 -0.296518840060699 0.00506895898869578 0.00895595530988344
Nkiras1 0.163191907558235 0.00507209797838603 0.00896018483768063
Gm12183 0.33348616725778 0.00507645690713497 0.00896656790662426
Cpeb3 0.201618485693197 0.00509488724762851 0.00899779984619369
Wnt5a 0.185987925824179 0.0050988748595744 0.00900351985115744
Gm15920 -0.39868241117978 0.0051008515372993 0.00900568781911967
Gm16793 -0.24932734660156 0.00511769357940926 0.0090340964903694
Gstp2 -0.835216762279321 0.00513764022803376 0.00906797647763188
Cdc37 0.194489661602277 0.00515416692765548 0.00909581116892532
Prdx6 -0.286475068481205 0.00515576076423626 0.00909728880263259
Mpzl1 0.538699647180042 0.00516950203255414 0.00912019688108327
Rpl6 0.213095506566622 0.00518638165451515 0.00914832405865529
Mup5 -0.888779654630413 0.00518696660556439 0.00914832405865529
Cfhr3 -0.414011135352405 0.00519026521231465 0.00915279941018972
Msr1 0.479869982392756 0.00520252018971613 0.00917306529051855
Megf8 0.247441239622576 0.00520376240253973 0.00917391040764407
E030030I06Rik -0.476365761504602 0.00521456055099807 0.00919159932948575
Dlgap4 0.179491381969184 0.00523383518170439 0.00922422219844574
Mknk1 0.20051767790124 0.00523974355838341 0.00923328198850534
Gpr125 0.361560599927083 0.00527297583493175 0.00929048123297498
Kif3a 0.220122219341057 0.0052786711706811 0.00929915335883976
Uvrag 0.218143435858098 0.00528932630374053 0.00931655907462719
Tle2 -0.462503804955078 0.00530047179525126 0.00933482327737205
Gpat2 -0.268701675710863 0.00530814097992933 0.00934696079713724
BC002163 -0.366047311210925 0.0053156136776854 0.00935874882491463
Ubp1 0.201264232265971 0.00532245060077102 0.00936941421084344
Lsm14b 0.178078937948238 0.00532500025010624 0.00937253044606669
Tcp11l1 0.177702425041738 0.00533326793977206 0.00938570861638504
Glrx 0.324189224224157 0.00533489295928459 0.00938719459107364
Pdcd5 0.280350308132619 0.00533781026254208 0.0093909536806245
Wls 0.26739443929969 0.00534007558253315 0.00939356478641913
Apof 0.203718280158915 0.00534644137745752 0.0094033870943289
Prss36 -0.334094273349849 0.00535127300544731 0.009410508612241
2810422O20Rik 0.32853466930278 0.00535252755311908 0.00941133847437592
3110043O21Rik 0.64001702792675 0.00536032808977759 0.00942367621046426
Med12 0.385650091637465 0.00537477394558715 0.0094476913748992
Rilpl1 0.227794088756838 0.00537814292739822 0.00945223161385027
Ftsj2 0.327288864330289 0.00538409841153595 0.00946131570929706
Dcxr -0.690805612155783 0.00538910602614704 0.00946873173062801
4632404H12Rik -0.268860932741589 0.00539307905396258 0.0094743280677721
Dcun1d4 0.317018753339132 0.00539636816842803 0.00947872147609509
Zfp275 0.295431773721111 0.00540188962227066 0.0094870341328764
Gapdh 0.255748373160486 0.00540525041532384 0.00949155026931501
Sord -0.303609543700086 0.00543058641403322 0.00953464763158848
Zfp426 0.234396245470179 0.0054492730644345 0.00956584259571024
Smc5 0.32374612673141 0.0054501158131261 0.00956584259571024
Gm6665 0.395762491107252 0.00545074041295689 0.00956584259571024
Lrfn3 0.573480223650465 0.00545915224845927 0.0095792070316245
2900064A13Rik 0.174815614721738 0.0054741977304867 0.00960420596864643
Rsl1d1 0.243826903528213 0.00548282996305442 0.00961718464402804
Abi3bp -0.217374674710313 0.00548319483737682 0.00961718464402804
D3Ertd254e 0.216887557183338 0.00549269065288829 0.00963243475295052
Tgfbi 0.542002150690243 0.00549469195679307 0.0096345393380631
Chid1 0.364845179950552 0.00550065574075203 0.00964359021468774
Fbxo36 -0.258986233633792 0.00550359268682804 0.00964733266167743
Tmem30b 0.242059379552456 0.00553084938700743 0.00969369827703897
Rtn4ip1 0.316705634393727 0.00553424520494471 0.009698236460137
Harbi1 -0.20764569755794 0.00554976167177316 0.00972401050605744
Siglece 0.277189860659763 0.00555801180436009 0.00973704719513841
Rev3l 0.17500001073938 0.00555951312232553 0.00973825860101449
Mettl7b -0.25876045667253 0.00556813856698384 0.00975194673288387
Gm6505 0.209636112288269 0.00557211562109814 0.00975749094855179
Wasl 0.378320702796565 0.00557560676526907 0.00976218278281313
Hiat1 0.221734821987508 0.00557815760539675 0.00976522713712271
Hsd17b10 -0.401702255578711 0.00558245798332485 0.00977133293296671
Nthl1 -0.246223029955986 0.00559303559862732 0.00978842280213849
Acbd6 -0.246800363530182 0.00559724209015699 0.00979435915805266
Gm10071 -0.180975959804103 0.00560329794854285 0.00980352943856071
Necap1 0.270913683179338 0.00561689582593566 0.00982453134612489
Arhgef11 0.233528885755101 0.00561693580079905 0.00982453134612489
Mir5105 -0.597383317503538 0.00565844847150436 0.00989570140631762
Fam193a 0.239015700725541 0.00566008241018398 0.00989711952631414
Rdh16 -0.314978177338041 0.00566217948075633 0.00989934694040344
Zfp668 0.161178944005301 0.00567027664394708 0.00991206231188598
Sirpa 0.365793647087733 0.00567918796398803 0.00992619698647616
2610301B20Rik 0.248644068286394 0.00568018800071977 0.00992650206491139
Morf4l1 0.203394301425926 0.00568258269442145 0.0099292439553063
Exd1 0.179460114115234 0.00569274006664244 0.00994554689835469
Eno3 -0.231556460374567 0.0056950472592127 0.00994813237827321
Mapre2 0.199017251362787 0.00570134466066823 0.00995630733875871
1110008L16Rik 0.16037099739561 0.00570138314633617 0.00995630733875871
Acmsd 0.461295105737632 0.00570859971915634 0.00996746212035066
Dhrs7 0.261516220773637 0.00571692607043023 0.00998055110292153
Rad52 0.281114930166927 0.00572288596264646 0.00998950554519142
Ccnh -0.198449881460054 0.00572876131372298 0.00999830983998821
Gm14270 0.367094594115578 0.00573327366264716 0.0100047331001788
Drg2 0.175794329361522 0.00574185447178855 0.0100182530503856
Mmp2 0.345722828609952 0.00575031513758714 0.0100315594849101
Stat6 0.318901401063736 0.00576889358836363 0.0100625102117889
Lhx6 0.64871544660875 0.0057728088529357 0.0100678791089995
Dlg5 0.215517957934623 0.00578163448083623 0.0100818089663654
Tmem159 0.248341877019116 0.00579076095664483 0.0100962593161743
Gm505 0.410316550712004 0.00579324567158603 0.010099127167414
Chchd7 -0.277380337128385 0.00580382533987121 0.0101161037414047
Gm4245 0.31758726252583 0.00580493775116148 0.0101165762982198
Dopey1 0.282290051977091 0.00581112703350474 0.0101245769043977
1300001I01Rik 0.235423512184583 0.00581121245689421 0.0101245769043977
5031439G07Rik 0.266282368150735 0.00581213430431269 0.0101247160668347
Slc39a6 0.366840757119105 0.00581497889252694 0.0101282041110424
Snord104 -0.491995611105706 0.00582070708530318 0.0101367129182869
Ppil2 0.150290404234091 0.00582841191661443 0.0101486610624513
Mtrf1l 0.171483731154513 0.00582940003070169 0.0101489120268116
Slc9a1 0.18962624350709 0.00588076575969894 0.01023685701511
Mettl22 -0.204810364898251 0.00588234620916346 0.0102381260913577
Sp3 0.243282684395487 0.00589233059257887 0.0102540195912823
Rab14 -0.152052241756341 0.00589689056506363 0.0102604701265939
Gm14431 0.317094178633605 0.00589824649574866 0.0102613446341692
Gm20400 0.878576997224275 0.00590584458735986 0.0102730769800379
Pus7l 0.217931425201629 0.00591174777461111 0.0102818581124817
Ggcx 0.251711815449945 0.00591507807311359 0.0102861625204904
Clip1 0.351930075852237 0.00591909915328639 0.0102916667608833
Csnk2a2 0.201194489036315 0.00593867727743217 0.0103242148707708
Ints12 0.175402545531177 0.00597574188481547 0.0103871489107988
Ap3s1-ps1 0.327212305767284 0.00597750744131659 0.0103887161413256
Ndufb2 -0.232116256823284 0.00597856333483969 0.0103890497256427
Gm5526 0.265189006041173 0.00598630612662621 0.0104010014698281
Rab11fip2 -0.249857356736786 0.005993315662503 0.0104116759378212
Map2k7 0.274751747086659 0.00599722433053264 0.0104169612270194
Ppp1r3b -1.19173203547965 0.00600018630088117 0.0104206008475009
Akap9 0.283598844041132 0.00600134731282449 0.0104211121208252
Laptm5 0.477068362710114 0.00600512940079376 0.010426173988528
F2rl1 0.187343849153071 0.00603221542372788 0.0104716891107735
Rin2 -0.340718042945562 0.00604286308846044 0.0104886588681779
Gm2810 -0.312709067013731 0.00605546051505564 0.0105090074604624
Idua 0.150693506588173 0.00606502976526464 0.0105240956605061
Fkbp7 0.276693576626211 0.006088073146758 0.0105625565704465
Twf2 0.312996732690154 0.00609246350225314 0.0105679765990469
Mosc2 -0.307090938294252 0.00609295482421555 0.0105679765990469
Klhl11 0.284262720442591 0.00610738051254159 0.0105914696658945
Gm11428 0.615705310316622 0.0061133418081139 0.0106002790544441
Supt4h1 -0.218440206840438 0.0061186395942466 0.0106079355710518
Tia1 0.227069030381713 0.00612358044532957 0.0106149711482036
mt-Co2 -0.278899348509357 0.00612502959880763 0.0106159528575471
Slc22a2 0.357533157722896 0.00613245153396497 0.0106272848675499
Fam169b 0.306926887562538 0.00615764481563445 0.0106694061827095
Pls1 0.435589793988292 0.00616470863904485 0.010680106812349
Micall1 0.280142172217576 0.00616849621245934 0.0106839159897676
Fam171b 0.164699630843621 0.00616868430078641 0.0106839159897676
Hlcs -0.239444136476696 0.006170634156282 0.0106857539932735
Ddx10 0.247261966692907 0.00617352458713522 0.0106892200374804
Pitpnb 0.177188686483085 0.00617633651690773 0.0106925491816607
Plk5 -0.21266055391856 0.00617885862313403 0.0106953756935637
Supt3h -0.194474866039165 0.00619756134369586 0.0107262054055761
Add3 0.284153329804382 0.00620052258886213 0.0107291658287694
Spata13 0.441356515490209 0.00620105634178356 0.0107291658287694
Rnf111 0.250428003480205 0.00621117488590278 0.0107451270325106
Napepld 0.163048279764875 0.00622504270275138 0.0107675688291981
Ahsa2 0.284943662986782 0.00623454621857663 0.0107824562459922
Psmb4 0.263963830325197 0.00623605117726656 0.0107835081113935
Bahcc1 0.188598063447057 0.00626607571164631 0.0108338692210707
Rab11fip3 0.229472679727875 0.00627553817956407 0.0108486697253102
AW112010 -0.310174350494382 0.00627741146560221 0.0108503482641752
Fam55b 0.401011474744343 0.00630222755232997 0.0108916766767416
Abhd12 0.211933938761538 0.0063068641387101 0.0108981234757852
Gm12396 0.280656939176551 0.00631420129193256 0.0109092342723404
Mustn1 0.55186284697844 0.00632389794645346 0.0109244178718723
Rprd2 0.192914909691889 0.00632980771882364 0.0109330562796401
Dap3 0.207688148216228 0.00633286679041642 0.0109367690872839
2410006H16Rik -0.499658312850278 0.00635111398699086 0.0109667067337112
Psmc5 0.282576208173239 0.00635564459587531 0.0109729542376742
Mrc2 0.238850533833146 0.00636440620770528 0.0109865036818341
Zfp280c 0.179981549319256 0.0063706744316623 0.0109957456639499
Ogfr 0.288638673521235 0.00637790962275705 0.0110066537333027
Srsf6 0.38016740192755 0.00639563811203697 0.0110356648439151
Trmt61b 0.223782814774895 0.00640354157097377 0.0110476878308229
Btbd6 0.215867229963127 0.0064044433986417 0.0110476878308229
Mras 0.208935875711887 0.0064099121900564 0.0110555355831079
Arhgap32 0.324315529210018 0.00641904490728851 0.0110696995568829
Ankhd1 0.354191486606335 0.00642324403744709 0.0110753526742617
Ubxn4 0.366086569240602 0.00643665469331704 0.0110968849730663
Wbscr27 -0.318400534639129 0.00645226126690771 0.011122196349565
AI462493 -0.410641740298288 0.00647293268059448 0.0111555152098873
Snapin -0.314168014623506 0.00647344574923855 0.0111555152098873
Vamp4 0.200531065379374 0.00647517875442442 0.0111569027829135
Pdgfra 0.44051409171794 0.00648097466699042 0.0111652894513696
Nfix -0.266742501969655 0.00650314431126466 0.0112018780035751
Gm7204 0.482629638246215 0.00651538423723685 0.0112213542613539
4921513D23Rik 0.253949997801708 0.00653400404581904 0.0112518113491299
Agbl5 0.141525348341745 0.00653766071454432 0.0112564962904346
Zdhhc12 0.277292135427948 0.00655344980761998 0.0112820664189879
Ugt2b34 0.298907023739758 0.006575024483411 0.0113175879491866
Axin2 0.302066909987517 0.00659054672366691 0.0113416898592244
0610007P14Rik -0.335755653577501 0.0065909129926204 0.0113416898592244
Zfp111 0.162562649300424 0.00659954901292983 0.0113549258664303
Gnptg -0.202011950810105 0.00660122419882024 0.0113561832604883
Vopp1 0.172281606340931 0.00660242065031316 0.011356616838795
Naa35 0.177100476785592 0.00660917918939073 0.0113666160973146
Ctsl 0.334027648800454 0.00661969952277559 0.011383081189958
Sned1 -0.325997285637089 0.00662434560050146 0.0113894417852488
Dtx4 0.22505013212191 0.00664301532427432 0.0114199084023444
Pop1 0.267682039949662 0.00665116899398874 0.011432290902332
Gckr -0.57221449014905 0.00667739217252402 0.0114757240066602
