geneSymbol logFC P.Value adj.P.Val
Ttc35 -0.275099712280547 0.00093290545494658 0.00253575680283287
Caml 0.249913804648567 0.000933262142514639 0.00253615305395221
Dpf1 0.462134275597712 0.000935386771000637 0.00254135244493508
Uvrag 0.34703610917069 0.000935718048191437 0.0025416782311954
Cnot4 0.279497654123427 0.000936505418067945 0.002543242468895
Cct3 0.395104923858275 0.000939805544061183 0.00255162828343548
Elovl2 0.663511554522099 0.00094086823181172 0.0025536830195138
Mlh1 0.262470660896987 0.000940987065236228 0.0025536830195138
Jup 0.576813780985936 0.000941697668210239 0.00255503485113451
Gm17296 0.382424511897257 0.000942326420260737 0.00255616404322927
Pgrmc1 -0.251444732236807 0.000944267042717885 0.00256085051616657
Med12l 0.259686241242509 0.000945008677991141 0.00256228395780011
Aldh18a1 0.372797301343673 0.000945640238311427 0.00256341836467423
Psmd7 0.321891539160815 0.000951643745891572 0.00257911112110574
F3 0.562684443218113 0.000952323751409586 0.00258037249001809
Pgls -0.321290076925393 0.000953063114947131 0.0025817940881368
Prpf6 -0.328837202019173 0.000954918382138386 0.00258623728495813
Cyp2c50 -0.823502826247324 0.000955264528173244 0.00258659219799218
Epas1 0.472776559075407 0.000956253701637322 0.00258814203947185
Gpr108 -0.477306221910799 0.000956267366434381 0.00258814203947185
Ddx42 0.291281729779869 0.000956862178528783 0.00258916914869681
Gm16551 -0.692515529254277 0.000957120068834057 0.00258928432569843
Dom3z 0.580892594494791 0.000959074704662825 0.0025932954084988
Apon 0.369942563970773 0.000959095797882712 0.0025932954084988
Cpsf6 0.474776850370363 0.000959249727817268 0.0025932954084988
Gja4 0.536689722821497 0.000967104281617366 0.00261394223116404
Tsc22d1 -1.39378915169151 0.000970521184771386 0.00262258814536537
Hist1h2bf -0.626438099108744 0.000973444054448949 0.0026298954739943
Itgb1bp1 0.26743938910472 0.000975931083709497 0.00263602230045074
Rrp36 0.301530149276077 0.000977242504857725 0.00263897173162231
Zfp568 0.356032583898199 0.000980561389171823 0.002647339628377
Rfx1 0.319748701244936 0.000981130285409062 0.0026482809611771
Gpn2 0.314472288547059 0.000982430200964889 0.0026503115220675
Aldh8a1 -0.323798701494682 0.000982503238996079 0.0026503115220675
Mdn1 0.345748546874271 0.00098254376427251 0.0026503115220675
Gdap10 0.482256341594326 0.000983979439751964 0.00265358886813576
Rpl41 0.353300835715723 0.000984832768350106 0.00265389734725151
Arglu1 0.360141391718047 0.000984884720449708 0.00265389734725151
Dnajc18 0.298492323615338 0.000984950205185807 0.00265389734725151
Azi2 0.25361984730663 0.000984976620439376 0.00265389734725151
BC032203 -0.313100019134323 0.000988655010342611 0.00266321158140007
Usp34 0.346536260350222 0.000991747383722267 0.00267094340185
Ap1m1 0.290973057581702 0.000994588987015944 0.00267799654475296
Sorbs1 0.513598344656999 0.0009948620731853 0.00267813217596894
C1d -0.372029359111082 0.000995593005028644 0.00267949997436648
Mesdc2 0.448344623956437 0.000998774094048442 0.0026874599420301
Ddx31 0.321772837343792 0.00100199558966771 0.00269552504826715
Mnt -0.498857941605677 0.00100236712562359 0.00269592142375836
Zfp667 -0.233761530693722 0.00100274299955581 0.00269632928659628
Stip1 0.57133200894422 0.00100334777726421 0.0026973523410691
Creb1 0.252625347394203 0.00100501627711741 0.00270074648489068
Acot6 0.367995394574878 0.0010050595026932 0.00270074648489068
Abcb7 0.287558694065317 0.00100742853995008 0.00270650763916437
Asxl2 0.286102347256924 0.00100890721689556 0.00270987475612444
Dcbld2 0.275061499460111 0.00101598819415922 0.00272828450977325
Slc46a3 0.352839701319879 0.00101630921389081 0.00272853723979392
Crebl2 -0.34795339308998 0.00101849414433061 0.00273379287624455
Acadm 0.534956312124194 0.0010204993206169 0.00273856378719442
Tusc3 0.397029003509247 0.0010221119132616 0.00274227928535715
Jmjd1c -0.376285320060828 0.00102549007015409 0.00275072899701159
Zdhhc6 0.286075511589337 0.00102605585471006 0.00275163283962722
Gm15611 1.54412821455118 0.00102732215895164 0.00275441448414569
Kctd12 0.519192378726497 0.00103364978142286 0.0027707620645586
Il22ra1 0.520163266264811 0.00103574154898846 0.00277522858139722
Zfand1 -0.326461428783203 0.00103577761940214 0.00277522858139722
Atg4d 0.497073403113373 0.00103823374955534 0.0027811897612838
Fgd1 0.357986346540616 0.00103929086120487 0.00278340147126695
Acp5 -0.447618959043377 0.00104239621756015 0.00279109652998458
Arpc2 0.362006995493619 0.0010432012815152 0.00279260767908698
Ndufs5 -0.358830577148575 0.00104342505631084 0.00279260767908698
Tgtp1 -0.586283119207383 0.00104437300083851 0.00279452277149156
Colec11 -0.630377327464167 0.00104480472225808 0.00279505601449465
Hsd17b2 -0.857717579062985 0.00104513149142816 0.00279530831504084
Stard13 -0.500710445135882 0.00105177490936052 0.002812451253071
Tia1 0.278855113451454 0.00105206544841506 0.00281260271613853
Ppp4r2 0.417045942428848 0.00105296924866597 0.00281439324632323
Tmx4 0.33700088905994 0.00105500799626861 0.00281921581225111
Zc3h11a 0.465200877358929 0.00105599934238965 0.00282123796761509
Gm10358 0.281964855546012 0.00105870101170229 0.00282782755791205
Anapc4 0.50904967984433 0.00105923640840337 0.00282862931624483
Ncstn 0.381370183450092 0.00106115455877199 0.00283312246208553
Trim68 0.314121826118518 0.00106553000192372 0.00284417275763213
Deaf1 0.252862084608459 0.00106601901541671 0.00284453761528959
Id3 1.32122266406786 0.00106613979477008 0.00284453761528959
Kctd5 0.287271197287528 0.00106995400411117 0.00285408094486177
Smtn 0.688515176615637 0.00107114094859692 0.00285661341913461
Mov10 0.41237951789255 0.00107302087498455 0.0028607360421469
Sigirr 0.398293084631812 0.00107330138813489 0.0028607360421469
Nol3 0.339353964292074 0.00107340050080389 0.0028607360421469
Gnpat 0.236586606691584 0.00107419689474276 0.00286222416558426
Ccl25 -0.255086631359384 0.00107453066349122 0.0028624792265135
Ppp1r15b 0.393267791008016 0.00107607175442668 0.00286594968925379
Zswim1 0.301615116261313 0.00107741383094037 0.00286838990955187
Cd151 0.442730306378086 0.00107746504960048 0.00286838990955187
2010107H07Rik 0.449235879532095 0.00107774990068458 0.00286851318187961
Gm6793 0.416480214565227 0.00107811159581264 0.00286884088064772
Snx10 0.840827373239734 0.00108304827554465 0.00288133971535939
Nipsnap3b 0.343858216724938 0.00108452681741373 0.00288463503193987
Cyp2j6 -0.374786702216912 0.00108541122920291 0.00288634896752875
Gm11407 -0.443706044795219 0.00108598892985244 0.00288724671268529
Cenpo 0.247721582598196 0.00108956438273777 0.00289611222423115
Mtf1 0.330481163390984 0.00109089549528042 0.00289900957585571
Gm16731 -0.774534593733792 0.00109643325135169 0.0029130821580875
Rtcd1 0.42596848289641 0.00110029540959794 0.00292269765858521
Unc119b 0.449639200189721 0.00110165138344588 0.00292565324336057
2810025M15Rik 0.37027581724819 0.00110202939330537 0.00292601091951801
Zfp623 0.391326942880797 0.00110466252732498 0.00293235472209335
Ccl6 1.128155834864 0.00110503310677521 0.00293269104148573
Smn1 0.325540742078351 0.00111026545070242 0.00294592719432846
4930581F22Rik -0.596352729235786 0.00111075936240217 0.00294658754310304
Plcb1 0.360238156040377 0.00111279052425654 0.00295047317751321
Yars 0.338973430862506 0.0011128039696716 0.00295047317751321
Elmod2 0.282001816648454 0.0011129601940291 0.00295047317751321
Chd1l 0.497024030229801 0.00111366740042474 0.00295169726473605
Sh3bp5l 0.320887712449641 0.00112102263639587 0.00297044223160503
Adat2 0.302464006856529 0.00112123387020833 0.00297044223160503
BC046331 0.389177024092325 0.00112153137212253 0.00297057593607345
Ugt1a5 -0.796574947617322 0.00112405894959887 0.00297661503389704
C030044B11Rik -0.490052299200102 0.00112440133328986 0.00297686614548888
BC017643 0.272936478711356 0.00112637116355891 0.00298142488263171
Ankrd39 -0.268842724518671 0.00112965867182813 0.00298903008138918
Golm1 0.967481792234779 0.00112974151516955 0.00298903008138918
Appl2 -0.395851148181929 0.00113129019652637 0.00299212177244262
Trp53inp1 -1.23120546788206 0.00113140770888121 0.00299212177244262
Tmem206 0.393570448615131 0.00113428734357151 0.00299907768391544
Celf1 0.342906141839612 0.00113956276159652 0.0030123636421627
Arfgap1 0.319003014139241 0.00114055568138092 0.00301432572936386
Maged2 0.622167231351182 0.00114182824339206 0.00301702584636114
Glrx 0.488038728630599 0.00114438438356911 0.0030231156002677
Cox7b -0.321769195170046 0.00114687263094689 0.0030290233663818
Zfp945 -0.243422976062302 0.00114852195445109 0.00303271332944101
Prrc2c 0.571963502014889 0.00114995708395301 0.00303583620955762
Zfp295 -0.279299701219524 0.00115373074776377 0.00304512999162846
Raet1c -0.846767583734134 0.0011557181558077 0.0030497061276251
Lgr5 0.342028746014252 0.0011562469732812 0.00305043217501237
Gtf3c5 0.339855282876483 0.00115675260523716 0.00305109674884336
Mttp 0.390189623420303 0.00115744195330087 0.00305224550185153
Kdm3a -0.407588901226604 0.00115914706490157 0.00305606800268255
Pofut1 0.254044236387015 0.00115939976950002 0.00305606800268255
Iscu -0.311042363219454 0.00115976413807193 0.00305635848352289
Zfp873 -0.295847869002976 0.00116340610122181 0.0030648442631331
Nav2 0.433386524462453 0.00116371343407354 0.0030648442631331
Gm7729 0.488676506432428 0.0011637487655273 0.0030648442631331
Olig1 0.748992859620048 0.00116513709989397 0.00306782868977994
Gm13394 0.291296299701079 0.00116815082345665 0.00307455887357733
Stk10 0.469467991388942 0.00116820453167358 0.00307455887357733
Map2k6 -0.568779488426282 0.00117098211358178 0.00308119472993893
Nek7 0.337273778241375 0.00117177446392455 0.00308260510363
Surf2 0.365194105294014 0.00117461648469148 0.00308940578049324
Zfp3 0.34213201335809 0.0011760260298405 0.00309243669556791
Ints3 0.318788873769228 0.00118485966843639 0.00311498415237157
Fgfr3 0.480449118056078 0.00118545042945833 0.00311585604682763
Golga2 0.275533467481558 0.00118623942542295 0.00311724849010293
BC051226 -0.429413465050934 0.00118656321484376 0.00311741810323274
Supt3h -0.22743914417404 0.0011869248305947 0.00311768700041531
Gm5578 0.366007761222527 0.00119124437406382 0.00312834977028117
Elac1 -0.334925166791246 0.00119233635126536 0.00313053376069125
Ctsz 0.420172521758061 0.00119418849205373 0.00313471220627506
Sh2b1 0.294963028919093 0.00119618088269203 0.00313925689968826
Hnrpdl 0.553809409766341 0.00119692911273952 0.00314053514743459
Slc12a2 0.321922543339913 0.00119844610342822 0.00314382949252276
Hemk1 -0.302114505979822 0.00120015023741492 0.00314761321808383
Blzf1 0.240348898987256 0.00120133668839724 0.00314980041697995
Thrap3 0.293568342585814 0.00120152729185489 0.00314980041697995
Trap1 -0.23687544345109 0.00120177000524773 0.00314980041697995
Dlgap4 0.317289936125358 0.00120613796662809 0.00316055982756653
Enoph1 0.422128889992915 0.00120684155505915 0.00316171453150029
Dlat -0.467029918633861 0.0012085943038385 0.00316561675096012
Srebf2 0.419574410246598 0.00121044478592683 0.00316977320356493
Zfp219 0.4121855012899 0.00121665154881663 0.00318512769347575
Hs3st6 0.476167573195991 0.00121683797287547 0.00318512769347575
Ttc36 -0.299993726930957 0.00122172750772144 0.00319723031128407
Atpaf2 0.284796257528376 0.00122752009507934 0.00321169041412731
Setdb1 0.242009008995155 0.00123238492942509 0.00322323204584833
Zfyve21 -0.306965451593513 0.00123246743840421 0.00322323204584833
Ell 0.486809233192511 0.00123680760203157 0.00323387941170464
Nthl1 -0.528905361410527 0.0012398567213408 0.00324114719002676
2610029I01Rik -0.429681434543806 0.00124135944517726 0.00324437020827135
Nat15 0.278025332535964 0.00124643707460026 0.00325691686538877
Yipf5 0.510521661497908 0.00124670173233967 0.00325691686538877
Gm5641 0.435712971500389 0.0012498187795676 0.00326435074376637
Nemf 0.382893907493573 0.00125010922803558 0.00326440031859455
Armc8 0.289870440483117 0.00125105131159975 0.00326615111202497
Pdss2 -0.255128180293649 0.00125580527496871 0.00327785075569758
Shq1 0.290421726033478 0.0012565845428378 0.00327917298776574
Prdm15 0.291492769705035 0.00125824158679234 0.00328278478654327
Ispd 0.283911953972166 0.00126147919772366 0.0032902297363555
Taf8 -0.503919347811626 0.00126164235462247 0.0032902297363555
Kctd13 0.343643281442815 0.00126332491960971 0.00329390333007519
BC002163 -0.396514901136763 0.00126860485112947 0.00330695281483456
Usp20 0.376338874628473 0.00126940804275581 0.00330832937020776
1700034H14Rik -0.281947646857862 0.0012717066449382 0.00331360182131785
Cenpb 0.369963535598851 0.00127389568125558 0.00331858656132979
Serpinc1 -0.256195148079447 0.00127449147832599 0.00331941954231535
Prps2 0.388672182770209 0.00127788780974511 0.00332754458903961
Gm12033 0.289502381827286 0.00129010552630673 0.00335863151198061
Gm12960 0.344313623280794 0.00129284438352473 0.00336503327097076
Gtl3 -0.380607853109176 0.00129560910327855 0.00337149956003561
Naprt1 0.247939721341745 0.001297958145588 0.00337688158820764
Pdzd11 0.310563531353734 0.00129922070367938 0.00337943520695319
Ercc4 0.268306668331645 0.00130548188092692 0.00339498694164062
Lrp11 0.421203807355419 0.00131007884269019 0.00340610944126981
Hspb1 -0.857578207614042 0.00131032534514047 0.00340610944126981
Cyp2d34 -0.470017551317286 0.00131149723052447 0.00340791620939527
2010317E24Rik 0.303563115055927 0.00131158721139969 0.00340791620939527
Fzd8 -0.581073997494296 0.00131196795235298 0.0034081690704352
Nipa1 0.366348917640352 0.00131283625744022 0.00340968812002563
Secisbp2 0.312858969092816 0.00131526134634712 0.00341524890732544
Gm14279 -0.404624314661228 0.00131636594462922 0.00341737920642626
Klf1 -0.354382543991191 0.00132014204394006 0.00342644249479371
Gm11960 0.304117884520083 0.00132096401385171 0.00342783605234501
Hs3st3b1 0.280953334565076 0.00132400232804292 0.00343497907113616
2810055F11Rik -0.386517523342 0.00132443336004845 0.00343535615931464
Kif23 0.517885970589576 0.00132714937460993 0.00344165866501712
Adprhl2 0.294583951712889 0.00132909162039906 0.00344560620639041
Inhbb 0.350161846206198 0.00132924467288525 0.00344560620639041
Adrb2 0.459353645588183 0.00133007358241623 0.00344701181649896
Gm5559 0.28855905055748 0.0013329613400791 0.00345333367587674
Scarf1 -0.472008752235721 0.00133308731171891 0.00345333367587674
Rpl35a-ps5 -0.425695661882457 0.00133852315362868 0.00346666830118132
Ralgapb 0.284223992359151 0.00134014709118659 0.00347012678111945
Hibch -0.265011547602322 0.00134159618588115 0.00347302801617888
Tex261 0.287654978434611 0.00134184516949414 0.00347302801617888
Naa30 0.289551648604178 0.00134391891411381 0.00347764685651358
Mrpl47 0.302071871593668 0.00134521863590011 0.00348026120841198
Gpat2 -0.352457182075353 0.00134631632882456 0.00348235187225539
Atad2b 0.375409771920273 0.00134788353631223 0.00348496073501772
Afm -0.514340541929704 0.00134790456370623 0.00348496073501772
Dcun1d5 0.325386218422984 0.00135314984847057 0.00349777019085525
Hook3 -0.314760439523439 0.00135661702174781 0.0035047925842209
Pot1b 0.35845553060894 0.00135665181683696 0.0035047925842209
5730437N04Rik -0.262757669012706 0.00135674091306015 0.0035047925842209
Ostm1 0.353099020656806 0.00135713936099697 0.00350506890377762
Cyp2c40 -1.12734301640302 0.00136167620887048 0.00351603100959149
Plagl2 0.256065812089396 0.00136263973716074 0.003517589797258
Spint2 0.323340970251474 0.00136286493683368 0.003517589797258
Lonp2 -0.299112226947922 0.00136323153249074 0.00351778093952815
Akr1c18 0.678216138821054 0.00136582137028851 0.00352370778324808
A230051G13Rik 0.364308848621024 0.00136649540813047 0.00352469053684448
Srp54a 0.51028987935612 0.00136707307366804 0.00352542434288188
Ids -0.280329464401703 0.00136958784503135 0.00353115219479032
Apoa1bp -0.347835869732787 0.00137170776667319 0.0035358597844041
Stxbp3a -0.235609086422178 0.00137513371320143 0.00354393118329345
Ndufa9 -0.302855751571353 0.00137752884636705 0.00354934312782596
AU040320 0.502642946777722 0.00137994016586517 0.00355409192306346
Hip1r 0.503350512383172 0.00137996300946223 0.00355409192306346
Oaz1 -0.44693306586308 0.0013805816234096 0.00355492377334055
Zrsr1 -0.40291793485836 0.00138238699791524 0.00355881045813117
Ttc39b 0.492679616317721 0.00138623004847094 0.00356794013973954
Lhx6 0.559903934811093 0.00138815800477455 0.00357158326701206
Bzw2 0.535866548531287 0.00138823951684111 0.00357158326701206
Bag2 0.351249393611263 0.00139057028742056 0.00357681448261653
Ptdss2 0.268191742810773 0.00139608994928986 0.0035902441488902
Golga1 0.292302509771414 0.0013966429006507 0.00359089819977008
Mxd3 0.764561910791421 0.0013972055024692 0.00359147608333425
Btbd1 -0.264381607463129 0.00139746499741546 0.00359147608333425
Haus2 0.245438668104809 0.00139906267808139 0.00359454201054225
Ttpa 0.387985405302601 0.00139938791769491 0.00359454201054225
Polr2e 0.336965529253099 0.00139956690948835 0.00359454201054225
Mettl1 0.515785379918509 0.00139985365782697 0.00359454201054225
Lman1 0.406981948946695 0.00140041661851732 0.00359521986286738
Esf1 0.249715311644305 0.00140153599418715 0.00359707417839979
Nfe2l1 0.336898289736531 0.00140173718087163 0.00359707417839979
H2-Q10 -0.357698280378676 0.00140294671370388 0.00359940990661172
Sptlc1 0.362467488295349 0.00140426100154632 0.00360168070170556
2310001A20Rik 0.242203790308839 0.00140443083661517 0.00360168070170556
Gm17646 0.635792549996434 0.00140692034993463 0.00360729577994966
Cyp4a12b -1.74391411188847 0.00140727740569556 0.00360744208132362
Guk1 0.333653363626789 0.00140857164838035 0.00360924061440888
Kalrn 0.285991549862832 0.00140857931005579 0.00360924061440888
2510009E07Rik 0.42287359183392 0.00141379523577008 0.00362183376866963
Pfdn2 -0.225153397894281 0.0014149127854323 0.00362392465278453
Bbs7 0.381789443647753 0.00141562873625863 0.0036249862763011
Irf9 -0.348253671960606 0.0014170683494222 0.00362790012812476
Sbno1 0.341698116499252 0.00142021606535057 0.0036351847990295
Esyt2 0.353732339891899 0.00142357787277903 0.00364301424136365
Agap3 0.372258068885154 0.00142513246761091 0.00364559559686071
Arhgef12 0.430853498552305 0.00142519292314696 0.00364559559686071
Qsox2 0.448379267388248 0.00142565726225989 0.00364600777938646
Vps26a 0.220537714753783 0.00142809829942502 0.00365147396355218
Eif4a3 0.411481063783877 0.00142859930930768 0.0036519148616974
Hcfc2 0.308806716929484 0.00142887812260177 0.0036519148616974
F2rl1 0.610121329183278 0.0014299673646324 0.00365249659694961
Gm8325 0.399862457719465 0.00143029370561007 0.00365249659694961
Scamp1 0.541341008137657 0.00143033850331273 0.00365249659694961
Eif3j 0.229601879985022 0.00143033860056852 0.00365249659694961
Pi4ka 0.344204439358382 0.00143062444670542 0.00365249659694961
Iigp1 -0.342163952130129 0.00143110191732144 0.00365294004580562
Irgm2 -0.477369604686769 0.0014323713761707 0.0036554044563779
Gm10121 0.411234530523587 0.00143386843271551 0.00365844852607766
Aadat -0.443469778064244 0.00143433131887668 0.00365885322645144
Fzd1 0.298563264375765 0.0014354269584343 0.00366087151117126
Ift122 0.215719380448245 0.00143634493136185 0.00366243592019217
Tpst2 -0.594504898806376 0.00143957255562107 0.00366988763649425
Pwwp2b 0.352178964565818 0.00144034766112615 0.00367108533807588
Eefsec 0.307381028849287 0.00144430385664074 0.00368038861540683
Dnmt3b -0.261876577456642 0.00144841601391409 0.00369008528968579
Ccbp2 -0.420278914395514 0.00145231794759254 0.003699242389282
Cycs 0.343416927419196 0.00145290417196555 0.00369995185681611
Opa3 0.436586618446489 0.00145346859632261 0.0037001309524984
Adap2 0.596116952673774 0.00145358990599604 0.0037001309524984
2610034B18Rik 0.497460392065422 0.00145785916146218 0.00371021299821855
4932438A13Rik -0.342998600214444 0.00145934205031762 0.00371320104847002
1110008F13Rik 0.345895273875025 0.00146200336318519 0.00371860797655234
Gm14387 0.809325156742112 0.00146208553123821 0.00371860797655234
Gm5908 -0.291065368510703 0.00146401581994128 0.0037227300137014
Pllp 0.362960678583784 0.00146456857869574 0.00372334823653621
Gldn 0.428810694812726 0.00146733127544623 0.00372958329893066
Pcsk7 0.258664467388666 0.0014692152104573 0.00373358260899177
Mtcp1 -0.403387308583911 0.00146992395048257 0.0037345944442326
Nfib -0.31866636357376 0.00147185166190266 0.00373870220413593
Nphp1 0.358729232468955 0.00147470834400215 0.00374452477258744
Swap70 0.311144884827421 0.00147498104592282 0.00374452477258744
Iqsec2 0.231634056136952 0.00147518999240564 0.00374452477258744
1110005A03Rik -0.281440531202894 0.00147538946964817 0.00374452477258744
B430119L08Rik -0.653874107000462 0.00147728555059549 0.00374854584214197
Zfhx4 -0.345587264746663 0.00147858189776526 0.00375104373852896
Gm14038 -0.315874824150012 0.00148004420042771 0.00375396150815086
Entpd5 0.595066878294468 0.00148132606410221 0.00375642048098463
Sfxn2 0.425234368522178 0.00148443131532369 0.00376350127909917
B4galnt1 0.357876281785001 0.00148591357211255 0.00376646515696743
Polr1e 0.341067423336939 0.00149281012295019 0.0037828132606603
Rabepk 0.295265523131206 0.00149299224408264 0.0037828132606603
Hmg20b 0.307725962241844 0.0014955022593388 0.00378797784690608
Tapt1 0.403779117112142 0.00149566060849148 0.00378797784690608
Gm8213 -0.359706066931179 0.00149683096369152 0.003790143680436
Smarcad1 0.309939441705167 0.00149801768428882 0.00379235003233116
Sbk1 0.537587471668127 0.00149971162447001 0.00379583925157902
Dusp4 0.355450105755013 0.00150024051667697 0.00379637883271055
Ogfod2 -0.351560401197334 0.00150414357725313 0.00380545476887626
D230025D16Rik -0.739800233784496 0.00150597554179658 0.00380928815525954
Ndufb11 -0.301887722306221 0.00150698389563141 0.00381103708621825
Armcx3 0.512620805429909 0.00150928197295034 0.00381604619948021
Ormdl3 -0.3005568510394 0.00151667871920578 0.00383340694132983
Snapc5 -0.325955789603574 0.0015167858816505 0.00383340694132983
Rg9mtd1 0.282527470275143 0.00152161962832029 0.00384449628977614
Sec31a 0.482399301153111 0.00152181308435213 0.00384449628977614
Tbc1d25 0.32178138818213 0.00152296448709133 0.00384659692444301
Myst4 -0.276070384542682 0.00153007219933761 0.00386373754662638
Serpine2 -0.56551879672591 0.00153099629359366 0.0038652335078006
Tbrg1 0.594096543020592 0.00153130747868291 0.0038652335078006
S1pr5 0.755371852957051 0.00153808032324066 0.00388151435193472
Sec24a 0.377132262701449 0.00153907056872885 0.00388258837155288
Wdr3 0.312534462542949 0.0015391516646314 0.00388258837155288
Nsun2 0.245919188187343 0.00153958628825505 0.00388287020055936
Gm9786 -0.426503699757348 0.0015497386281809 0.00390722621468372
Acadvl 0.298514726832434 0.00154989347559596 0.00390722621468372
Phka1 0.306277762704233 0.00155026270288976 0.00390733787513087
Fam98b 0.32327946744818 0.00155223417577575 0.00391112716599209
Camsap2 0.364664911539034 0.00155241662896302 0.00391112716599209
Arhgap12 -0.29576797659307 0.00155524247459899 0.00391671823970257
4930503L19Rik 0.400649177446403 0.0015558361523187 0.00391671823970257
Ccs -0.314108505096702 0.00155588433243548 0.00391671823970257
Ppp3r1 0.286312479818051 0.0015559387136016 0.00391671823970257
Pigb 0.296938693229223 0.00155853414490564 0.00392243053421731
Zcchc17 0.367355174798553 0.00155995734779509 0.00392519085734169
Gm11449 0.286705713568472 0.00156600030900126 0.00393957190705862
Polr3a 0.286190789427748 0.00157571539872643 0.00396318294701637
Mpv17l -0.585047166920273 0.00157898537231844 0.00397057697660587
Map3k3 0.414430854033612 0.00158499106184383 0.00398484581197409
Eef1g 0.3544338573269 0.00158574145061035 0.00398589902667004
Cdc73 0.232750857829529 0.00158644032452297 0.00398682234114706
Nprl3 0.275617886478369 0.00158825405854148 0.00399054639656524
Nid2 -0.429702215397109 0.00159011541181143 0.00399438851619646
Zfp605 0.273608525509196 0.00159100373384523 0.00399578527558248
Gm5549 0.799545935528368 0.00159242296744099 0.00399805730390849
Scaf4 0.376769864784965 0.00159257334600596 0.00399805730390849
Bak1 0.608690860430651 0.00159567643313742 0.0040050112937753
Gxylt1 0.354685592428397 0.00160325865449755 0.0040232022788675
Rnf126 0.465611364189058 0.00160643774979072 0.00403033881519579
Tspan9 0.416791659263724 0.00161261593527694 0.00404499512342621
Pde2a -0.593117917420431 0.00161741172348024 0.00405617851404586
Alg10b 0.354993493694153 0.00161886155917209 0.00405896794183578
Gm10029 -0.394702203316454 0.00162457812303973 0.00407245193444919
Sema5b 0.295092650674389 0.00162499171034002 0.00407263970755289
Tra2b 0.410404572331471 0.00162666534677824 0.0040759847457821
Gm17492 0.569786121092926 0.00162786361064379 0.00407813748291492
Gm10644 -0.306340004048703 0.00163038970515861 0.00408361512279365
Gm10108 0.401952516573936 0.00163260256375029 0.00408830608685906
Xkr8 0.369497248509422 0.00163318715735516 0.00408838419163204
Zc3h3 0.317860169786794 0.00163331373443662 0.00408838419163204
Psmd12 0.274058398529528 0.00163419314932616 0.00408973415622207
Rbfa -0.371126514082752 0.00163609620749367 0.00409343484834425
Tapbp 0.271125865564438 0.0016363527081905 0.00409343484834425
Aqr 0.24463348303267 0.00164360270333512 0.00411071599575807
Ndufs6 -0.328072907494584 0.00164673442449047 0.00411769213027613
Zfp445 0.835936269444812 0.00164812928018806 0.00411968042328441
Pbrm1 0.365189287356898 0.00164821476228036 0.00411968042328441
Pold2 0.507888138897032 0.00165411073405896 0.00413355809997069
2810002N01Rik -0.208009066438666 0.00166092999960912 0.00414973680558895
Hprt 0.259632637400594 0.00166175018054299 0.0041509235398898
Zfp111 0.210691503000396 0.0016645880215122 0.00415714869339236
Cox6b2 1.18224702368893 0.00166549930194426 0.00415856086085542
Ywhae 0.273609607710022 0.00166837123674536 0.00416486695492277
Tspan14 -0.353491510179048 0.00166874823531333 0.00416494344741444
Syap1 0.263684679000851 0.00167364904142871 0.00417630830528746
2810428I15Rik -0.437639980398098 0.00167411965340018 0.00417661594027742
Col4a1 0.864583287792708 0.00167513577448636 0.00417828410873232
Ndufs3 -0.269537671598729 0.00169130271320568 0.00421737755905268
1500011H22Rik 0.34004456081731 0.00169151035071194 0.00421737755905268
Farsa 0.339597899830615 0.00169343787209701 0.00422130812851712
Zfp526 0.210387232767262 0.00169594100806572 0.00422667163150058
Gm9923 0.254300937789434 0.00169718976671963 0.00422890736527218
Chmp4b 0.317183925175484 0.00170121721232839 0.004238064424746
Pif1 0.340013310643628 0.00170694706290153 0.00425145783583075
Ccdc104 -0.329073785662287 0.00171157655108816 0.00426210561748501
Gm2223 0.295151304279642 0.0017143659850218 0.00426816790266815
Clcc1 0.244547991778063 0.00171498725890785 0.00426883084006767
Cuta -0.345305445121153 0.00171775885998806 0.00427484484506548
Blvra 0.404337294801244 0.00171853264388193 0.00427588558714674
Ptms -0.548212812728164 0.00171982950332926 0.00427822709506297
Dtd1 -0.265481236132829 0.00172294638669956 0.0042850941675413
Gm10327 0.304063863253581 0.00172448400555784 0.0042880314654328
Nudc 0.409071585780918 0.00172862246444804 0.00429681972231198
Cenpc1 0.377781305735587 0.00172873295771687 0.00429681972231198
Rp2h 0.252360455269942 0.00173075960079789 0.00430096800983563
Vat1 0.467240141919875 0.00173437957178006 0.0043090732129453
1110021J02Rik 0.325631967472869 0.00173640130030767 0.00431320504775866
Rab1 0.325414164710642 0.00174095511854998 0.00432362356475909
Leo1 -0.527374908289074 0.00174187528353302 0.00432501554501024
Ndufa2 -0.378058370553395 0.00174569232764143 0.00433359831541871
Dusp10 0.552326659466643 0.00174621906226564 0.00433401119169129
Trib1 0.566502251140388 0.00174734381942489 0.00433590784741732
Ftsj1 0.235911364396219 0.00175076986641074 0.0043435130273549
Mras 0.332115411355284 0.00175352795483211 0.00434945826255283
Rsbn1 -0.334133127696759 0.00175962768582873 0.00436368796083531
Casd1 -0.336899880890808 0.00177068458656815 0.00439020250587257
Gm6484 1.56642397110882 0.00177169623870853 0.00439180525056073
Abcc2 0.573539492050076 0.00177286777555081 0.00439380358635582
Purb 0.521882239745497 0.00177540575937254 0.00439865719279425
Odf2l 0.337671396417324 0.0017755577558273 0.00439865719279425
