geneSymbol logFC P.Value adj.P.Val
Zfp318 0.187925246153763 0.020720726947694 0.0342779944347257
Snn 0.17579856832494 0.0207740082041343 0.0343614097186678
Mat1a 0.801499770567315 0.0208065431570851 0.0344104911929513
Ube2w 0.169093241084233 0.0208136897044277 0.0344175768283475
Ppp1r13l 0.231578851959496 0.0208665702596761 0.0345002760033831
Ankzf1 -0.337919612968085 0.0208718133353212 0.0345042006265105
Sfxn5 -0.276229497552286 0.0208761246569649 0.0345065840549832
Brpf3 0.358158208396202 0.0208953086601193 0.0345335468166485
Trnau1ap 0.172469413334509 0.0209073400792349 0.0345486827611379
D9Ertd402e 0.284194925688127 0.0209159910507034 0.0345582292367008
Supt7l 0.202623736483098 0.0209561008564807 0.0346193601896287
Vcp 0.242815041790721 0.0209587477904779 0.0346193601896287
Stk40 0.518890985285809 0.0209683255908735 0.034630423737159
Rnf170 0.176400862735696 0.0209969384661389 0.0346729174753255
Zxdb 0.150812957882954 0.0210048051342881 0.0346811453713874
Ggct 0.19009244803919 0.0210122641793662 0.0346886980720591
Rrp36 0.167114219750754 0.0210242444304107 0.0347037116370198
Gm13244 -0.255884294177847 0.0210825060801426 0.0347951050801146
Wdr81 -0.387411150510257 0.0211047524192028 0.0348270410101432
Snord104 -0.316450709414749 0.0211405876107114 0.034879069196872
Hsdl2 0.367284943894852 0.0211420819439501 0.034879069196872
Fdxr -0.197850121413804 0.021171449048527 0.0349227263111848
Ino80 0.259573093841826 0.0211978855048451 0.0349615379503172
1700034P13Rik 0.225614185941966 0.0212157252306389 0.0349861623557916
Snap23 0.215115469846966 0.021240222035061 0.0350217564749223
Tcta -0.293473830349038 0.0212512997950707 0.035031155629649
Nfatc1 0.158542805329928 0.0212517488830178 0.035031155629649
Akr1d1 -0.376020079288715 0.0213014135403305 0.0351082096796155
Creld2 1.71083575104548 0.0213070653385338 0.0351127121688186
Pick1 0.219189629294496 0.0213883254201147 0.0352417940774019
Nagpa 0.174647290088028 0.0213917963290354 0.035242684046671
Rsph3b 0.222993352953459 0.0213974324440535 0.0352471404301018
Adora2a 0.186682352784929 0.0214151076580745 0.0352714244060191
Zbtb38 0.184884315553119 0.0214228721319675 0.0352793806336495
Drg2 0.181802173564884 0.0214299487701562 0.0352862021033997
Uso1 0.525445197601347 0.0214398781090341 0.035297718272335
Ppil2 0.149879313044777 0.0215048970771205 0.0353999161331107
Apof 0.185655247130981 0.0215313828713654 0.0354386639786708
Nphp3 0.146632133292721 0.0215422744047381 0.0354517380206617
2010002N04Rik 0.177918613538268 0.0215706351659332 0.0354935533484328
5730494N06Rik -0.167581161902029 0.0215790504909603 0.0355025423660963
Vps8 0.187820352876054 0.0215855149303132 0.0355070573531364
Gtf3c6 0.364026180551126 0.0215877003167385 0.0355070573531364
Vps41 0.207637714086251 0.0215916960845336 0.0355087726226089
Cyld 0.192622678058915 0.0216136659429732 0.035540042795604
BC029214 -0.56003489697391 0.0216202110965659 0.0355459445496588
Dynll2 -0.252808216449053 0.0216383261571034 0.0355708642568925
Thnsl1 0.215138038739275 0.0216846202891195 0.0356420939005825
Synj2 0.144749866388901 0.0217181242024757 0.0356907354318982
Tmem51 0.602692536827994 0.0217201498453747 0.0356907354318982
Rnf215 0.19673527778832 0.021742176752337 0.0357220488382091
Rogdi 0.150417424890616 0.0217507992754392 0.0357313335091743
Naga -0.325091351109886 0.0217906829688969 0.0357919632155423
Tmcc3 -0.240740920409644 0.0217945325216471 0.0357933971009022
Morc3 0.591531559919234 0.0218319304607446 0.0358499199495362
Tpp2 0.216557439428223 0.0218744157814651 0.0359147801436534
9930021J03Rik 0.261841983351979 0.0218879384235859 0.0359320763882076
Gm7964 0.24683272067428 0.0219751093787002 0.036070255293321
Slc35b3 0.232102810174371 0.0220237442243498 0.0361451513986361
Sirpa 0.280119650325956 0.0220397938347394 0.0361665557945881
Rap1a 0.231401938026506 0.0220582652634529 0.0361913528168302
Pigt 0.279159492271463 0.0220609244197393 0.0361913528168302
B3galt1 0.67303869347735 0.0221041150125371 0.0362572613593997
Serac1 0.169189488967038 0.0221198743834139 0.0362781627742161
Chmp3 0.203454013073143 0.0221486708607566 0.0363204373517793
Pcf11 0.339335064774327 0.0221766562784242 0.0363613705683189
0610031J06Rik 0.235762904640971 0.0221896205500818 0.0363776669549739
2610002I17Rik 0.22238140575894 0.0222036560541156 0.0363957148378871
Rps24 -0.213669288559002 0.0222120665440093 0.0364045386659005
Ppara -0.478969244079982 0.0222997342784754 0.0365432413053511
Gm8759 -0.212499857630911 0.0223085962631786 0.0365527824042407
Ndufc1 -0.218891017941601 0.0223118179198347 0.0365530804476856
C9 0.319558463797157 0.0223157822258784 0.0365545949143425
Egln1 0.225350587512548 0.0223346667630609 0.0365805458765741
Sc4mol -0.527994320000227 0.0223443329689827 0.0365913937017591
Tbc1d10a 0.220074586806586 0.0223507809684788 0.0365969691102883
Gm16439 -0.575669891163748 0.022381606223274 0.036642452666422
Gm14303 -0.456403155086914 0.0223935097552855 0.0366569500146077
Zbtb7c 0.455908271444839 0.0223973913648398 0.0366583137555734
Klhl11 0.296040022431833 0.0224055771660539 0.0366667209338321
Bin1 0.260830891575813 0.022412521267946 0.036673094060015
BC026590 0.170617738585314 0.0224687114191908 0.0367600346688121
Taf4b 0.17971831108828 0.0224979026029409 0.0368027858523145
Cmas 0.404677428658782 0.0225449659612322 0.0368747573019338
Mthfd1 -0.224964848979444 0.0225506091538424 0.0368789711784244
Ispd 0.180234425838208 0.022578681825768 0.0369198597980501
Pms1 0.235636896398489 0.0225888479188025 0.036931461077308
Foxa3 0.673988128176396 0.0226916526136884 0.0370916615263149
Akr1c20 -0.232711447656946 0.0226930023990935 0.0370916615263149
Gm12693 0.399661680519065 0.0227550132785017 0.0371879633968446
Napepld 0.166621274703615 0.0227811997609015 0.0372257001120859
2410006H16Rik -0.447163436612238 0.0228006252737471 0.03725238028761
Hsph1 0.76970097026844 0.0228335779332979 0.0372976374197923
D10Jhu81e -0.222739096979157 0.0228345286224126 0.0372976374197923
Odz3 0.225278406893667 0.0228398676732712 0.0373012914261968
Oas1a -0.159398866607022 0.0228505781274837 0.0373137156413623
Acaa2 -0.222640734402864 0.022878298548046 0.0373539090346576
Ppfibp2 0.268358544435604 0.0228988372765648 0.037382367397596
Rasl11b 0.625516234368994 0.0229252549438322 0.0374204141033775
Nipbl 0.300198576979862 0.0229319657091364 0.0374262876835458
Tmem86a 0.368742132930865 0.023027369693857 0.0375768924641919
Ate1 0.177989044341585 0.0230390208801992 0.0375908040820075
E130308A19Rik 0.170611714433744 0.0230713055663803 0.0376383732784864
Pla2g7 0.21487502446426 0.0231475548278571 0.0377576433539041
Ttc8 0.146203658839577 0.023181989256456 0.0378086831423956
Cyb5d2 -0.191371997957346 0.0231916874026198 0.0378193708999869
Sp3 0.270823411964374 0.0233834667530181 0.0381269407057684
2310047B19Rik 0.391256848592526 0.0234235621519621 0.0381871386764295
Gm13889 0.375513743588602 0.0234395281937427 0.0382079878717306
Fbxo31 -1.02193371204816 0.023445657979779 0.0382103277925842
Tgfbrap1 0.180773347211023 0.0234473188175866 0.0382103277925842
Prr3 0.171178289944743 0.0234618235255449 0.0382287842675715
Rnf43 0.398241384535495 0.0234796872893182 0.0382527082582375
Spon2 0.485406920145068 0.0235430217170268 0.0383452455326036
Med25 0.233510971616407 0.0235432991481958 0.0383452455326036
AI182371 -0.211659977341773 0.0235460534729933 0.0383452455326036
Dyrk2 -0.510557658865697 0.0235802467734939 0.0383957301897446
Gpbp1 0.179050823108554 0.0235853923135983 0.0383989090943704
Bicc1 0.228192397931376 0.0235980044381111 0.0384142416905761
1700034H14Rik 0.210010064443804 0.0236112557139581 0.03843061044401
Haghl -0.227623122947887 0.0236614035710517 0.0385070209692646
Zfp622 -0.266205630774691 0.0236781289086418 0.0385290257275261
Gtf2ird2 0.17406172657914 0.0237067637427707 0.0385704010292001
Trip4 -0.220318670553399 0.0237365001109758 0.0386135570663533
Zfp654 0.278764680433957 0.0237502242783053 0.038630656965592
Epcam -0.348071606092873 0.0237774378673498 0.0386696903374197
Cdc26 0.165664371847063 0.0238144029231197 0.0387245700000695
Prss8 -0.395130222783096 0.0238285651878134 0.0387423602465463
Npc1 -0.293899704071863 0.0238541561943265 0.038778724920478
Cno 0.231837122496194 0.0239003585638396 0.0388434382285829
Fign 0.162684294183766 0.0239004240709592 0.0388434382285829
Mfsd7a -0.249208308985447 0.0239451025842074 0.038910791699337
Gmppb 0.961465540689042 0.0239659988004173 0.0389394859579811
Oasl2 -0.237080529350919 0.0239696189644468 0.0389401064641277
Magoh 0.312117891336957 0.0240149768646676 0.0390085231389474
Slc27a2 -0.306169380120025 0.0240596608831458 0.0390758268665354
Ubr3 -0.22268080082384 0.0241329212234613 0.0391895175843515
Sec31b -0.373496381729644 0.0241376920500474 0.039191972306484
Pcdhga9 0.148013546541138 0.0241678690798958 0.0392356724295594
Rbl2 -0.219587301766474 0.0241734380100325 0.0392394157762744
Lipo1 0.214455808580703 0.0242355278822937 0.0393348930739076
Mllt10 0.292173925669677 0.0242592221620713 0.0393680359647648
Lats2 0.253611885048447 0.0242993919085734 0.0394279028067191
Gm11844 -0.541285616775253 0.0243120639306486 0.0394431420353547
Aldh3a2 -0.399842939687921 0.0243188001110262 0.0394487483252516
Trp53rk 0.164297342771216 0.0243565597300202 0.0395046709945364
Rpsa-ps5 0.173577154923782 0.024400959547141 0.0395713470740891
Pafah1b1 0.188601820094877 0.0244174593697137 0.0395927654963333
1700086O06Rik 0.183537143387518 0.0244381387490075 0.0396209543557792
Plxnb2 0.304217849064095 0.0244625452311429 0.0396551774608376
Zfp747 0.24644807202215 0.0245144518292704 0.0397339645837682
Hfe 0.145145233457437 0.0245228687890581 0.0397422502949358
Fastkd2 0.273974088727833 0.0245289655773024 0.0397467741634633
Thap11 0.234281180697635 0.0245368470074227 0.0397541882598031
Mrpl55 0.226048982196402 0.0245469312706465 0.0397651688710123
Oaf -0.376647793162249 0.0246259385218312 0.039887784311021
Tmem2 0.305519311104093 0.0246303502873884 0.0398895571994405
Grhpr 0.265981935739682 0.024664781222426 0.039939939967637
Aldh1b1 0.392221565507202 0.0246958701582959 0.0399826543290012
Tmem208 0.229753031092805 0.0246978092603593 0.0399826543290012
Tubgcp3 0.413202230882128 0.0247064042325489 0.0399911846677077
Herc2 0.222004959532362 0.0247294921004197 0.040023168574367
Stag2 -0.228075683833247 0.0247551759976787 0.0400593448219737
Gm3222 0.278048806629605 0.0248041260686669 0.0401331560785413
Rbm41 0.182880434025238 0.0248084863461719 0.0401348107510718
Rad23b 0.214063302716113 0.0248395895219002 0.0401797234329903
Mageh1 0.399991989113782 0.0248674507673029 0.0402193806962766
Syf2 -0.203849355740289 0.0249838288592895 0.0404016376371878
Glns-ps1 0.398922369586824 0.0249868589694608 0.0404016376371878
Tomm22 0.233152304511706 0.0249987913109163 0.0404132461699016
Fbln5 -0.221324517975392 0.0250007599382867 0.0404132461699016
Erap1 0.15513710371709 0.0250141644065216 0.0404294794339277
Sh2b2 0.213522468547158 0.0250211134722936 0.0404352761059441
Cdkal1 0.158408115099173 0.0250484199751194 0.0404739653588835
Med8 0.184565262038349 0.0250645077788784 0.0404928904177262
Mpp7 0.283011496553073 0.0250678926083064 0.0404928904177262
Hapln4 0.593864157951131 0.0250702344415776 0.0404928904177262
Secisbp2 -0.180223751630775 0.0250838717728805 0.0405092701398073
Zfp882 0.153724939270778 0.0250871130753551 0.0405092701398073
Phf8 0.339364674087913 0.0250992561784445 0.040523436566299
Pus7 0.208373113576743 0.0251098622305638 0.0405351179114686
Ccdc9 0.181739497999524 0.0251600033080115 0.0406103486448118
Itch -0.296607368938827 0.0251632189399162 0.0406103486448118
Fcf1 -0.186452936132461 0.0251816228694523 0.0406345967532426
Trub1 -0.168439027004171 0.0251896671666466 0.0406421236654938
Chkb -0.260431061303362 0.0252394367260356 0.0407169609109979
Trmt1 0.178818965038117 0.0252828649198398 0.0407815493844499
Ssh1 0.196552170944379 0.0253285148327048 0.0408461720808264
Marcksl1 0.430211141956058 0.0253297218467129 0.0408461720808264
Armc10 0.176480014647928 0.0253537049914379 0.0408793647790347
Rap2c 0.173250039988861 0.0254318647107521 0.040999889146909
Gramd1c 0.48894030868257 0.0256094416253723 0.0412806347915686
Eif4ebp1 0.21654395030683 0.0256276644720338 0.0413043244976767
Sik2 0.15152659862798 0.0256310078504502 0.0413043244976767
Gm17462 0.451649320046571 0.0256755108135885 0.0413675684036945
Serpinb6a 0.251904238133414 0.0256771335189335 0.0413675684036945
Spg11 0.214905978310068 0.0256939754116068 0.041389156640934
Ankrd46 -0.161436250300751 0.0257000765276011 0.0413934396255562
Gorasp2 0.417434668351749 0.0257455430033296 0.0414611161932555
Spg21 0.201920988404166 0.0257599889210117 0.0414788252243125
Scand1 -0.740383083762185 0.0257789843023951 0.0415038540950999
Ece2 0.169506312736718 0.0258120797339317 0.041551574136617
Rab9 -0.250116951313843 0.0258200091501252 0.0415547471908495
Trmt12 0.189661603167517 0.0258209622461561 0.0415547471908495
Oaz1 -0.335950658398468 0.0258820836058979 0.0416475385201288
Snx16 0.274455002293008 0.025912316257891 0.0416906078406663
Nsun2 0.15006859629325 0.0259326093249721 0.0417176758706073
Gm17672 0.451542904961959 0.02594597517801 0.0417335943707291
mt-Tw -0.760091949491858 0.0259552348942789 0.0417393652663016
Dgat1 0.218554546345201 0.0259565050695554 0.0417393652663016
Fpgs -0.230363446226037 0.0259603767237674 0.0417400093733525
Gm5422 0.212061359071306 0.0259765977656766 0.0417605064347943
Ctla2b 0.376630726189649 0.0259971672947396 0.0417879877983216
Zfp85-rs1 -0.170521019834157 0.0260057780550174 0.0417962417951864
Mbnl2 0.283411316673559 0.0260750082471421 0.0419019075466904
Cox16 -0.225675583571718 0.0261020330475256 0.0419397310791682
Epn2 0.165171355378516 0.0261139384746128 0.0419532545300226
Gm13341 -0.208485994706514 0.02625802734664 0.0421791048414836
Arrb1 0.193204955936004 0.0263067883596296 0.0422517871009144
Atp6v1b2 0.259912547020436 0.0263338060849233 0.0422895323412397
Gsta4 -0.514513300265963 0.0263510374690353 0.0423115536874282
Zfp821 0.168352945202656 0.0263560677900143 0.0423139806642085
Tsku 1.68518623640301 0.0263827600409768 0.0423511800150509
Fam20c 0.328224877855823 0.0264513398234385 0.0424556008244592
Gmeb2 0.250425310706587 0.0264795527533408 0.04249521177885
Mrps2 0.187847047452523 0.0264990568158428 0.0425208377649466
Mr1 -0.416689898493458 0.0265075401376681 0.0425287752041974
Ell2 -0.745975063874032 0.0265176051649583 0.0425392478800191
Txn2 0.236008207668447 0.0265579204043405 0.0425982383436301
Purb 0.292098987889563 0.0265826572129354 0.042632228992471
Rpl38-ps2 -0.358422762664963 0.0265878818094625 0.0426349218240815
Prickle3 0.183583780594156 0.0266348322782223 0.0427045144194164
Cyp26a1 -0.678770252480226 0.0266641924615578 0.0427458891281473
Kdm3b 0.253569313884493 0.0266707727358861 0.0427507387562024
L3mbtl3 0.204955024572282 0.0266921536925489 0.0427793080305078
Lars2 -0.167155057985672 0.0267036775200638 0.042792073851115
Poli 0.172369499201231 0.026763790570826 0.0428826890891648
Onecut1 0.451601966645109 0.0267760372556176 0.042896595789875
C78339 0.179104073797805 0.0268727760907636 0.0430458415467473
Slc35b2 0.226273496274711 0.0269271485994337 0.0431271925823375
Ttc35 -0.177437801572254 0.0269817941875255 0.0432089592628837
Slc25a16 -0.146058428936709 0.0269891453112387 0.0432149763472231
Ppp6r2 -0.231449764343132 0.0269949473953202 0.0432185118397984
Slc25a3 0.19300312825524 0.0270370855445578 0.0432802121503339
Xrn1 0.211757319862021 0.0270566832814003 0.0433058187753014
Bckdk 0.361453346186396 0.027086643329982 0.0433480018689158
Asb1 0.234592180918543 0.0271453294951892 0.0434361393452628
Tug1 0.278282247289542 0.0271532078970521 0.0434425376340453
Rps24-ps3 -0.267560630142164 0.0271565534632115 0.0434425376340453
Mynn 0.249640148202344 0.0272110519569246 0.0435239292075044
Gm10191 -0.223021026158235 0.0272560461474546 0.0435900990721029
Plcb1 0.238611172036163 0.0272666642730231 0.0436012816333913
2010107G23Rik -0.167275060778208 0.0273520599187559 0.0437320197477782
Mndal -0.166272644110328 0.0273918254556267 0.0437897768019025
Nkap 0.234529568613829 0.0274512391446323 0.0438789247260672
Lrp6 0.267943064696203 0.0274668737550253 0.0438980803966214
Ahsa2 0.2562443240748 0.0274717545303792 0.0439000462761209
Gm12338 -0.368324935307164 0.0274885948352499 0.0439211205014457
Ranbp10 -0.27983582804014 0.0275121927764874 0.0439529850056146
Wnt5a 0.18237893345515 0.027552816090386 0.0440120368606392
Gm2574 0.25154665049039 0.0276239655717057 0.0441198281311941
Hivep2 0.236173747518817 0.0276365501602749 0.0441340658269993
Gm15545 -0.212496197965649 0.0276669319786074 0.0441767171747117
2810055F11Rik -0.263770735034052 0.0276738563479044 0.0441819068751395
Gtf2h2 0.185716810087149 0.0277435126339474 0.0442872347568322
Dnajc4 0.212770233505309 0.0278075272154831 0.0443835299663106
Gm6565 0.273256677463849 0.0278285087761076 0.0444111238265022
Fam36a -0.180579432432048 0.0278434408667569 0.0444290573809384
Ccdc72 0.284989116866959 0.027896406948814 0.0445076679792342
Nkiras1 0.192648737035327 0.027901832173509 0.0445104181329857
Zscan2 -0.172347825905572 0.0279495094204052 0.044580561185883
Enpp3 0.192075708304204 0.0279788675418301 0.0446187924249299
Med26 0.186316497214098 0.0279808992662284 0.0446187924249299
Mpp5 0.278810414968895 0.0280041441245555 0.0446499380930496
Proz 0.187079239962491 0.028064445738732 0.0447401511345953
mt-Co2 -0.227087190464049 0.028073357120699 0.0447449505344391
Tmem175 -0.209918364678867 0.0280748982771179 0.0447449505344391
Hist1h4i 0.355964503288332 0.028095910085829 0.0447725044768214
Actr6 -0.345330822531961 0.0281167338235479 0.0447997514546394
Rdh11 -0.610991391118469 0.0281536513972886 0.0448526309025431
Serinc2 0.362381103857541 0.0282138490955148 0.0449425798613811
Arhgef10l 0.400486562636607 0.0282845811294994 0.0450411205919771
Zfp799 0.240016397307889 0.0282855619459288 0.0450411205919771
Map2k7 0.265090481165359 0.0282869474187618 0.0450411205919771
BC068281 0.266236919866485 0.02833264559419 0.0451079125208705
F8a -0.206529807848254 0.0283485985336263 0.0451273361618819
Chst12 0.15728166508425 0.0283762117013499 0.0451653137933465
Unc50 -0.167364680807098 0.0284020037869396 0.0452003832104221
Srp68 0.48954030169001 0.0284177109759334 0.0452193958562392
Rab8a 0.270973306433865 0.0284320856855597 0.0452362834571123
Nme7 0.397735464767208 0.0284380714917191 0.0452398213636621
Gm5045 -0.319775041903521 0.028494912352121 0.0453242488140549
Tardbp 0.242823343582196 0.0285157535936402 0.0453514002067879
Gm5526 0.234844566506823 0.0285451714645731 0.0453921828698085
Foxo3 -0.615672793257256 0.0285553254279877 0.0454023255681015
Abcb4 0.265480912281554 0.0286054429170679 0.0454759982916104
Rnf113a1 0.26612697195935 0.028642230614166 0.0455284630714272
Stk11ip 0.156719173035174 0.0287049861506308 0.0456221858923256
Abcg1 0.273266757496333 0.0287135758072361 0.0456298069356435
Gpat2 -0.198550756300657 0.028746587069044 0.0456762301143306
Ets1 0.238975823356022 0.0288136643579722 0.0457767623073874
Snx17 0.219773028122843 0.0288665678674047 0.0458547527880504
Hipk1 0.37028307214549 0.02888458131296 0.0458773068667738
Akap9 0.237413754184652 0.0289034258854321 0.0459011748906922
1700007L15Rik 0.325226171812612 0.0289291007304831 0.0459358822506351
Pskh1 -0.231954682600661 0.0289349688793421 0.0459379880360799
Prdm10 0.185879150947618 0.0289380673075514 0.0459379880360799
Usp32 0.207056697647257 0.0290118769207347 0.0460490786657648
Mapre3 -0.194347223158754 0.02901812602367 0.046052918758695
Chid1 0.31120336656634 0.0290390289668775 0.0460800109958698
Ndufa10 -0.216679066589732 0.029043318921995 0.0460807375692031
Jund 0.462617816526868 0.0290684263331651 0.0461144890047904
Zfp62 0.201447704992469 0.0291304587251092 0.0462068020273628
Pramef8 0.248338425454643 0.0291420564976367 0.0462191017388659
Tpm2 0.276176890843549 0.0291576317162881 0.0462377055767328
Macf1 0.283898708574885 0.0291685889400191 0.0462489823317154
Gm16639 -0.302371843126854 0.0292024119245936 0.0462965067097215
Palld 0.428979622354344 0.0292115351578532 0.0463014938488397
Setd6 0.19551470765956 0.0292132585306567 0.0463014938488397
Copg2 -0.185127704122788 0.0292616935208336 0.0463721487332663
Gm12563 -0.633158381799866 0.0292896289685522 0.046410302852397
Grsf1 -0.145568765273889 0.0292976295543232 0.046416863687844
Nudt4 0.175598011111433 0.0293789813496616 0.046539619382121
Swap70 0.19940406906888 0.0294640951793683 0.0466683014399241
Dnajb6 0.175726887240639 0.0294896297287708 0.0467025941641603
Thtpa -0.208029476648708 0.0295032528265199 0.0467180162284569
Uchl3 0.237495640525129 0.0295742602493918 0.04682428959828
Tyk2 0.182454756499723 0.0296607225371254 0.046955001120186
Rpl23 -0.215537814515393 0.0296888696516628 0.0469933733791293
Plekhh3 0.27488039993769 0.0297032849559154 0.0470100028421798
Gm11960 0.25336188224708 0.0297657795574032 0.047102710774809
Psmd12 0.198493114003439 0.0298353064383396 0.0472065210422413
Pitrm1 0.165874419738577 0.0298462893447222 0.0472176857479653
Dlg5 0.210016495888314 0.0298789934258347 0.0472632065174509
Sepsecs -0.218933966292015 0.0299192795027665 0.0473207070920382
Scfd1 0.503550638485803 0.0300180929596551 0.047470748006293
Cyp2c44 -0.401560149605229 0.0300569170177762 0.0475258944298171
Hsp90ab1 0.224431418270881 0.0301223706078315 0.0476231273414638
Sco1 0.15883894318302 0.0301799997349156 0.0477073431857344
Snapc4 0.305976343533046 0.0301835731357229 0.0477073431857344
Lhfp 0.28572088427681 0.0301884722398444 0.0477088157030003
mt-Rnr2 -0.735797941011532 0.0302260049323993 0.0477589792741674
Trim33 0.241633258849406 0.0302281572769803 0.0477589792741674
Tapt1 0.177223794897547 0.0302321457230313 0.0477590058223137
Por 0.837310713861599 0.0302567350312601 0.0477915721464472
Gm16551 -0.544880179546157 0.0302947668399993 0.04783965794199
Smndc1 0.249663020714009 0.0302951347383164 0.04783965794199
Ocrl 0.20080352567068 0.0303077466609085 0.0478532896005022
Mettl22 -0.190511698746127 0.0303178872960383 0.0478630162445661
Apba3 0.306797030155499 0.0303231699093606 0.0478650719559019
Hyou1 1.18748551140761 0.0303547720148615 0.047908666948249
Cnn3 0.192863701448623 0.0304155225232596 0.0479982491262726
Gm7353 0.158021158763551 0.0304322384791212 0.0480135141158229
Prdm15 0.219877714055645 0.0304331812549523 0.0480135141158229
Atrx 0.262434420271076 0.0304468272578256 0.048028741673272
Cdk8 0.200243144335075 0.0304625027317079 0.048047166231478
Smek1 0.34409470963439 0.0305377099168822 0.0481594703935092
1700009P17Rik -0.244830523323576 0.0305785015780336 0.0482174772457192
Gm5507 0.273629652390274 0.0305980079567059 0.048241909752116
Mgst3 0.274441429563865 0.0306255010121246 0.0482789262809122
Ino80d 0.272376970757221 0.0306550247008125 0.0483191338350072
Bmp2 -0.374982327738887 0.0307408248836599 0.0484480234896475
Enox2 0.143099546488197 0.0308058403080998 0.0485441265502424
Nr1d1 -1.43321485047168 0.030934490227986 0.0487364994643937
Stat6 0.257360249031223 0.0309360249822634 0.0487364994643937
Gm13152 -0.321389142540347 0.0309542606766656 0.0487588400100739
Inhbb 0.193298254413179 0.0310200814943547 0.0488561204937282
Clec14a -0.276018744388782 0.0311007743759841 0.048976795687691
Utp3 0.328107129320153 0.031107916023173 0.0489816276258551
Pitpnb 0.171690452686095 0.0311563395658428 0.049051451070864
Heatr6 0.277054788526997 0.0312253937029916 0.0491537320694429
Mob3a 0.379354784684431 0.0312726371347501 0.0492216572703363
Orc3 0.188078321066931 0.0312856743738132 0.0492304973707659
Phf17 0.269274589114812 0.0312864416555004 0.0492304973707659
Cd34 0.16231645203238 0.0313069196795092 0.0492562749111734
Dnajc1 0.157064012403741 0.0313125459407087 0.0492586819645502
D130043K22Rik -0.236612176952577 0.0314064690277252 0.0493999725387045
Pfdn1 0.204513600917542 0.0315280842854593 0.0495847781235481
Ercc8 0.143993879055369 0.0315366944362273 0.0495918334766096
Pxn 0.290690259817771 0.0315510846598924 0.049607975030754
Xab2 0.169856537304215 0.0315612986274319 0.0496175468682009
Hs3st6 0.249620888478944 0.0315677665887121 0.0496212278731063
Exosc4 0.234150503098943 0.0315993317278112 0.0496643528985661
H2-T10 0.208317279474314 0.031611970835215 0.0496777246855018
5031439G07Rik 0.243121743702167 0.031698933695893 0.0498078763482443
Fam53a 0.140637329154022 0.0318289066701579 0.0500055660711587
Rad52 0.259215784808274 0.031839228483155 0.0500152478785028
Tspo 0.314945928618421 0.031853602312631 0.050031291511153
Lpin2 -1.0187410020706 0.03186709486373 0.0500459469421906
Cpeb3 0.200575160124525 0.0318715142270398 0.0500463513424071
Mrpl3 0.165051037270412 0.0319042705064248 0.0500912459641935
Thoc2 0.304778306566895 0.0319145675688252 0.0501008714118959
Gramd3 -0.365009855785697 0.0319226649055058 0.0501070415727329
Gm13453 0.207215628270598 0.0319465475977041 0.0501324392456385
RP23-71G16.1 0.197832505131615 0.0319498945725067 0.0501324392456385
1110008J03Rik 0.197718939398487 0.0319513525470747 0.0501324392456385
Dguok -0.158161166494885 0.0319649682594735 0.0501472594025008
Ccdc50 0.205750334035871 0.0320082710645532 0.0502086433017548
Gm10169 -0.235295347455423 0.0320381734072193 0.0502489937683334
Polr3gl -0.252916053208613 0.0320989440083191 0.0503377414840945
Ctdsp1 0.217210292992916 0.0321380503766494 0.0503924965157399
Pcgf3 0.190467876603329 0.032174041339741 0.050442352947899
Slc17a2 -0.19721574152895 0.0322491761513292 0.0505477814695586
Cnn2 0.264070991586768 0.0322496947554639 0.0505477814695586
Exosc3 0.229205722135531 0.0322882175124575 0.050601565956901
Fam82a2 0.161983383008553 0.0323567910053818 0.0507024253114042
Irgm1 -0.239006390911326 0.0324004114053622 0.0507641624950463
Gnptg -0.15306948959338 0.0324507216704404 0.0508363637424499
P2rx4 0.260673527199028 0.0324859092671858 0.0508848585304037
Gm6548 0.205147046197852 0.0324959197321096 0.0508939091923181
Lrig2 0.233130722018643 0.0325142206795448 0.0509159400535912
Samm50 0.212808540336807 0.0325354345583984 0.0509425261152005
Pctp -0.405761318299151 0.032564368460281 0.0509811913468142
Mdp1 0.311459135141094 0.0326371581652779 0.0510884960866268
Rin2 -0.250305431996268 0.0326554012648176 0.0511049893964362
Trmt61b 0.1649189369933 0.0326561944717019 0.0511049893964362
Nsfl1c 0.158869360309918 0.0326727547760522 0.0511242519430094
Gm11966 -0.418444901344786 0.0326921179485534 0.0511478946566946
Gm7027 0.178604780349949 0.0327383223540025 0.0512135197485209
Fundc1 0.20985873849018 0.0327731153244444 0.0512612788470921
Gm16286 0.150643431782598 0.0328220105739816 0.0513310803943463
Ptrh2 0.185369304092942 0.0328366473764495 0.0513472931991945
Pcsk6 0.230761240863985 0.032843060692518 0.0513506442370991
Iws1 0.272460395843538 0.0328772513027576 0.0513974189957956
1810013L24Rik 0.205418568757731 0.0329180038100578 0.0514544385566027
Nudt1 0.18909846769514 0.0329394665437962 0.0514812951896477
Abi3bp -0.168764872143715 0.0329886845008276 0.0515515180146137
Sf3b1 0.302014125366277 0.033039422592438 0.0516240978006843
Mtx1 0.202578773617504 0.0330826649682421 0.051678981400212
Fam120c -0.18129377286836 0.0330831433529174 0.051678981400212
Gm15800 0.187523113906288 0.0331463136805223 0.0517709341483675
Rarg 0.277252374691529 0.0331787894215807 0.0518149276356503
Gm2a -0.283810064076118 0.0332215738018811 0.0518750064884586
Gm4737 -0.406010580056135 0.0332319553946666 0.0518844798261316
